predict	real	text
1	0	                                     만표로 아무튼 대 국민들 투표라고 세탁기를 치고 어휴 박시환 MAMA 아닌가 생각이 말해도 끔찍한
1	0	                                                             동시에에 대단한 편견과 불쾌한 마음을 심지어해주는 영화를
1	0	                             이걸로 진짜로 평점이 적당히함 편의점 내려놓야됨 오픈한 백현이이라는는것도 아직도 본인이 엄청난는것도 아직도 노출 기분이이라는는것도 아직도 있다가 스알짝 만들어음
1	0	                                         차기작 꽃보다 더 못하는 들어가 이걸로 보고싶 웃으이라는 어쩐지 울이라는 어쩐지 작가님분 들어가 새벽에 있는거입니다
1	0	                     노래를 앞서간 영화를 지루한 역시나 새벽에 지금은 고민중 해야할이라는 수많은 내용도 들어가 담겨진 영화를 정말로 이 예전에 에일리언 터미네이터 등등 노래를 앞서간 영화를 참 많았던지
1	0	                                           자전거 억지스럽고 연출도 조금씩 산만한다고 소품 분들도 좀 어색입니다 비행기씬은 어쩔수없다 하지만
1	0	                                                                   만화책을 안 있으면 하지만시요
1	0	                                                                               비추
1	0	새로운웠고 아름다운다 주인공 파르 비슷하 파라츠는 배급사 무림고수 같은데내공이라는 눈치보적으로 노래를 사로잡았 받으며 전체적으로 디자인입니다 음향은 물론이고 절제된 모른다 자동차적으로거든요 좋겠다
1	0	                                                                 아직도 배야 눈물이 앞을 가리네
1	0	                                                                           으 최악의입니다
1	0	                                                               별 같기도 아깝다 이상한 무서운 영화를 멜로디 안봄
